"id";"taxonID";"scientificName";"family";"taxonRank";"scientificNameAuthorship";"taxonomicStatus";"countryCode";"threatStatus"
"11939";"11939";"Octomeria wawrae";"ORCHIDACEAE";"species";"Rchb.f.";"accepted";"BR";"EN"
"11940";"11940";"Octomeria wilsoniana";"ORCHIDACEAE";"species";"Hoehne";"accepted";"BR";"CR"
"11954";"11954";"Pabstia jugosa";"ORCHIDACEAE";"species";"(Lindl.) Garay";"accepted";"BR";"EN"
"11956";"11956";"Pabstia schunkiana";"ORCHIDACEAE";"species";"V.P.Castro";"accepted";"BR";"CR"
"12239";"12239";"Pabstiella bacillaris";"ORCHIDACEAE";"species";"(Pabst) Luer";"accepted";"BR";"EN"
"12244";"12244";"Pabstiella carinifera";"ORCHIDACEAE";"species";"(Barb.Rodr.) Luer";"accepted";"BR";"VU"
"12246";"12246";"Pabstiella castellensis";"ORCHIDACEAE";"species";"(Brade) Luer";"accepted";"BR";"CR"
"12247";"12247";"Pabstiella conspersa";"ORCHIDACEAE";"species";"(Hoehne) Luer";"accepted";"BR";"EN"
"12254";"12254";"Pabstiella garayi";"ORCHIDACEAE";"species";"(Pabst) Luer";"accepted";"BR";"CR"
"12259";"12259";"Pabstiella lingua";"ORCHIDACEAE";"species";"(Lindl.) Luer";"accepted";"BR";"EN"
"12272";"12272";"Pabstiella ruschii";"ORCHIDACEAE";"species";"(Hoehne) Luer";"accepted";"BR";"CR"
"32001";"32001";"Phragmipedium vittatum";"ORCHIDACEAE";"species";"(Vell.) Rolfe";"accepted";"BR";"VU"
"38067";"38067";"Phymatidium geiselii";"ORCHIDACEAE";"species";"Ruschi";"accepted";"BR";"EN"
"11994";"11994";"Phymatidium glaziovii";"ORCHIDACEAE";"species";"Toscano";"accepted";"BR";"VU"
"11999";"11999";"Phymatidium vogelii";"ORCHIDACEAE";"species";"Pabst";"accepted";"BR";"VU"
"38172";"38172";"Polystachya rupicola";"ORCHIDACEAE";"species";"Brade";"accepted";"BR";"CR"
"12126";"12126";"Pseudolaelia brejetubensis";"ORCHIDACEAE";"species";"M.Frey";"accepted";"BR";"CR"
"12127";"12127";"Pseudolaelia canaanensis";"ORCHIDACEAE";"species";"(Ruschi) F.Barros";"accepted";"BR";"VU"
"32034";"32034";"Pseudolaelia cipoensis";"ORCHIDACEAE";"species";"Pabst";"accepted";"BR";"CR"
"32035";"32035";"Pseudolaelia citrina";"ORCHIDACEAE";"species";"Pabst";"accepted";"BR";"EN"
"12129";"12129";"Pseudolaelia dutrae";"ORCHIDACEAE";"species";"Ruschi";"accepted";"BR";"VU"
"12139";"12139";"Pteroglossa hilariana";"ORCHIDACEAE";"species";"(Cogn.) Garay";"accepted";"BR";"EN"
"12149";"12149";"Rauhiella silvana";"ORCHIDACEAE";"species";"Toscano";"accepted";"BR";"EN"
"12189";"12189";"Sarcoglottis alexandri";"ORCHIDACEAE";"species";"Schltr. ex Mansf.";"accepted";"BR";"EN"
"32053";"32053";"Saundersia mirabilis";"ORCHIDACEAE";"species";"Rchb.f.";"accepted";"BR";"EN"
"12203";"12203";"Saundersia paniculata";"ORCHIDACEAE";"species";"Brade";"accepted";"BR";"VU"
"32055";"32055";"Scuticaria irwiniana";"ORCHIDACEAE";"species";"Pabst";"accepted";"BR";"EN"
"32056";"32056";"Scuticaria itirapinensis";"ORCHIDACEAE";"species";"Pabst";"accepted";"BR";"CR"
"12219";"12219";"Scuticaria kautskyi";"ORCHIDACEAE";"species";"Pabst";"accepted";"BR";"CR"
"12221";"12221";"Scuticaria strictifolia";"ORCHIDACEAE";"species";"Hoehne";"accepted";"BR";"EN"
"12255";"12255";"Specklinia gomesferreirae";"ORCHIDACEAE";"species";"(Pabst) Luer";"accepted";"BR";"CR"
"12321";"12321";"Stigmatosema hatschbachii";"ORCHIDACEAE";"species";"(Pabst) Garay";"accepted";"BR";"CR"
"20207";"20207";"Thelyschista ghillanyi";"ORCHIDACEAE";"species";"(Pabst) Garay";"accepted";"BR";"VU"
"12326";"12326";"Thysanoglossa jordanensis";"ORCHIDACEAE";"species";"Porto & Brade";"accepted";"BR";"EN"
"20209";"20209";"Trichopilia santoslimae";"ORCHIDACEAE";"species";"Brade";"accepted";"BR";"CR"
"70544";"70544";"Vanilla dietschiana";"ORCHIDACEAE";"species";"Edwall";"accepted";"BR";"VU"
"12353";"12353";"Vanilla dubia";"ORCHIDACEAE";"species";"Hoehne";"accepted";"BR";"EN"
"12386";"12386";"Zygopetalum pabstii";"ORCHIDACEAE";"species";"Toscano";"accepted";"BR";"EN"
"38446";"38446";"Zygostates kuhlmannii";"ORCHIDACEAE";"species";"Brade";"accepted";"BR";"EN"
"12398";"12398";"Zygostates linearisepala";"ORCHIDACEAE";"species";"(Senghas) Toscano";"accepted";"BR";"CR"
"12407";"12407";"Agalinis bandeirensis";"OROBANCHACEAE";"species";"Barringer";"accepted";"BR";"CR"
"102243";"102243";"Agalinis brachyphylla";"OROBANCHACEAE";"species";"(Chdo am. & Schltdl.) D'Arcy";"accepted";"BR";"VU"
"102244";"102244";"Agalinis itambensis";"OROBANCHACEAE";"species";"V.C.Souza & S.I.Elias";"accepted";"BR";"EN"
"102253";"102253";"Agalinis nana";"OROBANCHACEAE";"species";"S.I.Elias & V.C.Souza";"accepted";"BR";"EN"
"12412";"12412";"Agalinis ramulifera";"OROBANCHACEAE";"species";"Barringer";"accepted";"BR";"EN"
"102242";"102242";"Agalinis schwackeana";"OROBANCHACEAE";"species";"(Diels) V.C.Souza & Giul.";"accepted";"BR";"CR"
"102261";"102261";"Esterhazya caesarea";"OROBANCHACEAE";"species";"(Cham. & Schltdl.) V.C.Souza";"accepted";"BR";"VU"
"12430";"12430";"Magdalenaea limae";"OROBANCHACEAE";"species";"Brade";"accepted";"BR";"CR"
"12435";"12435";"Nothochilus coccineus";"OROBANCHACEAE";"species";"Radlk.";"accepted";"BR";"EN"
"12443";"12443";"Oxalis arachnoidea";"OXALIDACEAE";"species";"Progel";"accepted";"BR";"CR"
"12446";"12446";"Oxalis bela-vitoriae";"OXALIDACEAE";"species";"Lourteig";"accepted";"BR";"CR"
"12450";"12450";"Oxalis blackii";"OXALIDACEAE";"species";"Lourteig";"accepted";"BR";"CR"
"12453";"12453";"Oxalis clausenii";"OXALIDACEAE";"species";"Lourteig";"accepted";"BR";"CR"
"32108";"32108";"Oxalis diamantinae";"OXALIDACEAE";"species";"Knuth";"accepted";"BR";"CR"
"12461";"12461";"Oxalis doceana";"OXALIDACEAE";"species";"Lourteig";"accepted";"BR";"CR"
"12469";"12469";"Oxalis hyalotricha";"OXALIDACEAE";"species";"Lourteig";"accepted";"BR";"EN"
"12470";"12470";"Oxalis impatiens";"OXALIDACEAE";"species";"Vell.";"accepted";"BR";"EN"
"12472";"12472";"Oxalis kuhlmannii";"OXALIDACEAE";"species";"Lourteig";"accepted";"BR";"CR"
"12476";"12476";"Oxalis mandioccana";"OXALIDACEAE";"species";"Raddi";"accepted";"BR";"VU"
"12481";"12481";"Oxalis paranaensis";"OXALIDACEAE";"species";"Lourteig";"accepted";"BR";"CR"
"12485";"12485";"Oxalis praetexta";"OXALIDACEAE";"species";"Progel";"accepted";"BR";"EN"
"97872";"97872";"Jensenia difformis";"PALLAVICINIACEAE";"species";"(Nees) Grolle";"accepted";"BR";"EN"
"12533";"12533";"Passiflora hatschbachii";"PASSIFLORACEAE";"species";"Cervi";"accepted";"BR";"EN"
"12535";"12535";"Passiflora imbeana";"PASSIFLORACEAE";"species";"Sacco";"accepted";"BR";"EN"
"12536";"12536";"Passiflora ischnoclada";"PASSIFLORACEAE";"species";"Harms";"accepted";"BR";"CR"
"106114";"106114";"Passiflora margaritae";"PASSIFLORACEAE";"species";"Sacco";"accepted";"BR";"EN"
"12561";"12561";"Passiflora setulosa";"PASSIFLORACEAE";"species";"Killip";"accepted";"BR";"EN"
"12571";"12571";"Passiflora urubiciensis";"PASSIFLORACEAE";"species";"Cervi";"accepted";"BR";"EN"
"12576";"12576";"Ternstroemia cuneifolia";"PENTAPHYLACACEAE";"species";"Gardner";"accepted";"BR";"VU"
"38517";"38517";"Phyllanthus gladiatus";"PHYLLANTHACEAE";"species";"Müll.Arg.";"accepted";"BR";"VU"
"20266";"20266";"Microtea bahiensis";"PHYTOLACCACEAE";"species";"Marchior. & J.C.Siqueira";"accepted";"BR";"EN"
"101620";"101620";"Microtea papilosa";"PHYTOLACCACEAE";"species";"Marchior. & J.C.Siqueira";"accepted";"BR";"VU"
"12594";"12594";"Picramnia coccinea";"PICRAMNIACEAE";"species";"W.W.Thomas";"accepted";"BR";"EN"
"12637";"12637";"Peperomia cordigera";"PIPERACEAE";"species";"Dahlst.";"accepted";"BR";"VU"
"12656";"12656";"Peperomia gracilis";"PIPERACEAE";"species";"Dahlst.";"accepted";"BR";"EN"
"12657";"12657";"Peperomia guarujana";"PIPERACEAE";"species";"C.DC.";"accepted";"BR";"CR"
"12658";"12658";"Peperomia hemmendorffii";"PIPERACEAE";"species";"Yunck.";"accepted";"BR";"EN"
"12666";"12666";"Peperomia itatiaiana";"PIPERACEAE";"species";"Yunck.";"accepted";"BR";"EN"
"12667";"12667";"Peperomia loefgrenii";"PIPERACEAE";"species";"Yunck.";"accepted";"BR";"EN"
"12705";"12705";"Peperomia rostulatiformis";"PIPERACEAE";"species";"Yunck.";"accepted";"BR";"EN"
"12708";"12708";"Peperomia rufispica";"PIPERACEAE";"species";"Yunck.";"accepted";"BR";"CR"
"12717";"12717";"Peperomia suboppositifolia";"PIPERACEAE";"species";"Yunck.";"accepted";"BR";"EN"
"12744";"12744";"Piper amparoense";"PIPERACEAE";"species";"Yunck.";"accepted";"BR";"EN"
"12747";"12747";"Piper anostachyum";"PIPERACEAE";"species";"Yunck.";"accepted";"BR";"EN"
"20302";"20302";"Piper barretoi";"PIPERACEAE";"species";"Yunck.";"accepted";"BR";"EN"
"12751";"12751";"Piper bennettianum";"PIPERACEAE";"species";"C.DC.";"accepted";"BR";"VU"
"117195";"117195";"Piper carautensei";"PIPERACEAE";"species";"E.F.Guim. & Carv.-Silva";"accepted";"BR";"EN"
"12758";"12758";"Piper casteloense";"PIPERACEAE";"species";"Yunck.";"accepted";"BR";"EN"
"117194";"117194";"Piper duartei";"PIPERACEAE";"species";"E.F.Guim. & Carv.-Silva";"accepted";"BR";"VU"
"12773";"12773";"Piper edwallii";"PIPERACEAE";"species";"Yunck.";"accepted";"BR";"EN"
"12785";"12785";"Piper hatschbachii";"PIPERACEAE";"species";"Yunck.";"accepted";"BR";"CR"
"12791";"12791";"Piper hoehnei";"PIPERACEAE";"species";"Yunck.";"accepted";"BR";"EN"
"12796";"12796";"Piper juliflorum";"PIPERACEAE";"species";"Nees & Mart.";"accepted";"BR";"EN"
"12799";"12799";"Piper kuhlmannii";"PIPERACEAE";"species";"Yunck.";"accepted";"BR";"VU"
"12800";"12800";"Piper laevicarpum";"PIPERACEAE";"species";"Yunck.";"accepted";"BR";"EN"
"12806";"12806";"Piper loefgrenii";"PIPERACEAE";"species";"Yunck.";"accepted";"BR";"VU"
"12823";"12823";"Piper oblancifolium";"PIPERACEAE";"species";"Yunck.";"accepted";"BR";"EN"
"12829";"12829";"Piper piritubanum";"PIPERACEAE";"species";"Yunck.";"accepted";"BR";"EN"
"12839";"12839";"Piper rioense";"PIPERACEAE";"species";"Yunck.";"accepted";"BR";"EN"
"12844";"12844";"Piper sampaioi";"PIPERACEAE";"species";"Yunck.";"accepted";"BR";"CR"
"12845";"12845";"Piper scabrellum";"PIPERACEAE";"species";"Yunck.";"accepted";"BR";"EN"
"97744";"97744";"Plagiochila boryana";"PLAGIOCHILACEAE";"species";"Gottsche ex Steph.";"accepted";"BR";"EN"
"102265";"102265";"Achetaria caparaoense";"PLANTAGINACEAE";"species";"(Brade) V.C.Souza";"accepted";"BR";"CR"
"12874";"12874";"Achetaria latifolia";"PLANTAGINACEAE";"species";"V.C.Souza";"accepted";"BR";"CR"
"102266";"102266";"Angelonia alternifolia";"PLANTAGINACEAE";"species";"V.C.Souza";"accepted";"BR";"CR"
"21057";"21057";"Bacopa cochlearia";"PLANTAGINACEAE";"species";"(Huber) L.B.Sm.";"accepted";"BR";"EN"
"12896";"12896";"Ildefonsia bibracteata";"PLANTAGINACEAE";"species";"Gardner";"accepted";"BR";"CR"
"103180";"103180";"Plantago turficola";"PLANTAGINACEAE";"species";"Rahn";"accepted";"BR";"EN"
"25971";"25971";"Stemodia harleyi";"PLANTAGINACEAE";"species";"B.L.Turner";"accepted";"BR";"VU"
"12928";"12928";"Stemodia hyptoides";"PLANTAGINACEAE";"species";"Cham. & Schltdl.";"accepted";"BR";"VU"
"12949";"12949";"Agrostis lenis";"POACEAE";"species";"Roseng. et al.";"accepted";"BR";"VU"
"12950";"12950";"Agrostis longiberbis";"POACEAE";"species";"Hack. ex L.B.Sm.";"accepted";"BR";"EN"
"32178";"32178";"Altoparadisium chapadense";"POACEAE";"species";"Filg. et al.";"accepted";"BR";"CR"
"104525";"104525";"Andropogon glaucophyllus";"POACEAE";"species";"Roseng. et al.";"accepted";"BR";"EN"
"12973";"12973";"Anomochloa marantoidea";"POACEAE";"species";"Brongn.";"accepted";"BR";"EN"
"32184";"32184";"Anthaenantiopsis fiebrigii";"POACEAE";"species";"Parodi";"accepted";"BR";"CR"
"12986";"12986";"Apoclada simplex";"POACEAE";"species";"McClure & L.B.Sm.";"accepted";"BR";"EN"
"12991";"12991";"Aristida brasiliensis";"POACEAE";"species";"Longhi-Wagner";"accepted";"BR";"EN"
"102930";"102930";"Aristida constricta";"POACEAE";"species";"Longhi-Wagner";"accepted";"BR";"CR"
"32194";"32194";"Arthropogon xerachne";"POACEAE";"species";"Ekman";"accepted";"BR";"CR"
"105127";"105127";"Arundinella deppeana";"POACEAE";"species";"Nees ex Steud.";"accepted";"BR";"VU"
"86752";"86752";"Axonopus carajasensis";"POACEAE";"species";"Bastos";"accepted";"BR";"EN"
"13040";"13040";"Axonopus fastigiatus";"POACEAE";"species";"(Nees ex Trin.) Kuhlm.";"accepted";"BR";"VU"
"32273";"32273";"Axonopus hydrolithicus";"POACEAE";"species";"(Filg., Davidse & Zuloaga) A. López & Morrone";"accepted";"BR";"CR"
"13044";"13044";"Axonopus monticola";"POACEAE";"species";"G.A.Black";"accepted";"BR";"EN"
"13051";"13051";"Axonopus ramboi";"POACEAE";"species";"G.A.Black";"accepted";"BR";"EN"
"13055";"13055";"Axonopus uninodis";"POACEAE";"species";"(Hack.) G.A.Black";"accepted";"BR";"CR"
"13057";"13057";"Bothriochloa laguroides";"POACEAE";"species";"(DC.) Herter";"accepted";"BR";"VU"
"104947";"104947";"Bromidium ramboi";"POACEAE";"species";"(Parodi) Rúgolo";"accepted";"BR";"CR"
"13031";"13031";"Cambajuva ulei";"POACEAE";"species";"P.L. Viana, L.G. Clark & Filg.";"accepted";"BR";"EN"
"32205";"32205";"Canastra lanceolata";"POACEAE";"species";"(Filg.) Morrone et al.";"accepted";"BR";"CR"
"13060";"13060";"Chascolytrum brasiliense";"POACEAE";"species";"(Nees ex Steud.) Essi, Longhi-Wagner & Souza-Chies";"accepted";"BR";"EN"
"104989";"104989";"Chascolytrum bulbosum";"POACEAE";"species";"(Parodi) Essi, Longhi-Wagner & Souza-Chies";"accepted";"BR";"CR"
"13062";"13062";"Chascolytrum itatiaiae";"POACEAE";"species";"(Ekman) Essi, Longhi-Wagner & Souza-Chies";"accepted";"BR";"EN"
"105048";"105048";"Chascolytrum parodianum";"POACEAE";"species";"(Roseng., Arrill. & Izag.) Matthei";"accepted";"BR";"CR"
"105051";"105051";"Chascolytrum scabrum";"POACEAE";"species";"(Nees ex Steud.) Matthei";"accepted";"BR";"EN"
"13089";"13089";"Chusquea attenuata";"POACEAE";"species";"(Döll) L.G. Clark";"accepted";"BR";"EN"
"13090";"13090";"Chusquea baculifera";"POACEAE";"species";"Silveira";"accepted";"BR";"CR"
"13097";"13097";"Chusquea erecta";"POACEAE";"species";"L.G.Clark";"accepted";"BR";"EN"
"13100";"13100";"Chusquea heterophylla";"POACEAE";"species";"Nees";"accepted";"BR";"EN"
"13112";"13112";"Chusquea pulchella";"POACEAE";"species";"L.G.Clark";"accepted";"BR";"EN"
"13118";"13118";"Chusquea tenuiglumis";"POACEAE";"species";"Döll";"accepted";"BR";"CR"
"13133";"13133";"Colanthelia macrostachya";"POACEAE";"species";"(Nees) McClure";"accepted";"BR";"EN"
"13152";"13152";"Danthonia cirrata";"POACEAE";"species";"Hack. & Arechav.";"accepted";"BR";"EN"
"108828";"108828";"Deschampsia caespitosa";"POACEAE";"species";"(L.) P.Beauv.";"accepted";"BR";"EN"
"13156";"13156";"Diandrolyra tatianae";"POACEAE";"species";"Soderstr. & Zuloaga";"accepted";"BR";"EN"
"32219";"32219";"Digitaria neesiana";"POACEAE";"species";"Henrard";"accepted";"BR";"EN"
"105815";"105815";"Glaziophyton mirabile";"POACEAE";"species";"Franch.";"accepted";"BR";"EN"
"32242";"32242";"Gymnopogon doellii";"POACEAE";"species";"Boechat & Valls";"accepted";"BR";"CR"
"13301";"13301";"Leersia ligularis";"POACEAE";"species";"Trin.";"accepted";"BR";"VU"
"13306";"13306";"Lithachne horizontalis";"POACEAE";"species";"Chase";"accepted";"BR";"EN"
"13311";"13311";"Luziola brasiliensis";"POACEAE";"species";"(Trin.) Pilg.";"accepted";"BR";"VU"
"13314";"13314";"Melica arzivencoi";"POACEAE";"species";"Valls & Barcellos";"accepted";"BR";"EN"
"13317";"13317";"Merostachys abadiana";"POACEAE";"species";"Send.";"accepted";"BR";"CR"
"13324";"13324";"Merostachys burmanii";"POACEAE";"species";"Send.";"accepted";"BR";"EN"
"13326";"13326";"Merostachys caucaiana";"POACEAE";"species";"Send.";"accepted";"BR";"CR"
"13348";"13348";"Merostachys scandens";"POACEAE";"species";"Send.";"accepted";"BR";"CR"
"32280";"32280";"Ocellochloa brachystachya";"POACEAE";"species";"(Trin.) Zuloaga & Morrone";"accepted";"BR";"CR"
"13369";"13369";"Olyra latispicula";"POACEAE";"species";"Soderstr. & Zuloaga";"accepted";"BR";"CR"
"13421";"13421";"Parianella carvalhoi";"POACEAE";"species";"(R.P. Oliveira & Longhi-Wagner) F.M. Ferreira & R.";"accepted";"BR";"CR"
"x006";"x006";"Paspalum biaristatum";"Poaceae";"species";"Filg. & Davidse";"accepted";"BR";"NE"
"x007";"x007";"Paspalum longiaristatum";"Poaceae";"species";"Davidse & Filg.";"accepted";"BR";"NE"
"x008";"x008";"Paspalum niquelandiae";"Poaceae";"species";"Filg.";"accepted";"BR";"NE"
"104777";"104777";"Paspalum rawitscheri";"POACEAE";"species";"Paspalum rawitscheri (Parodi) Chase ex G.H. Rua & Valls";"accepted";"BR";"EN"
"13654";"13654";"Paspalum repandum";"POACEAE";"species";"(Nees) G.H. Rua & Valls";"accepted";"BR";"EN"
"13525";"13525";"Piptochaetium alpinum";"POACEAE";"species";"L.B.Sm.";"accepted";"BR";"EN"
"108714";"108714";"Piptochaetium palustre";"POACEAE";"species";"Muj.-Sall. & Longhi-Wagner";"accepted";"BR";"CR"
"13537";"13537";"Poa bradei";"POACEAE";"species";"Pilg.";"accepted";"BR";"EN"
"108233";"108233";"Poa reitzii";"POACEAE";"species";"Swallen";"accepted";"BR";"EN"
"13544";"13544";"Raddia angustifolia";"POACEAE";"species";"Soderstr. & Zuloaga";"accepted";"BR";"CR"
"13546";"13546";"Raddia distichophylla";"POACEAE";"species";"(Schrad. ex Nees) Chase";"accepted";"BR";"EN"
"13555";"13555";"Reitzia smithii";"POACEAE";"species";"Swallen";"accepted";"BR";"VU"
"13578";"13578";"Schizachyrium scabriflorum";"POACEAE";"species";"(Rupr. ex Hack.) A. Camus";"accepted";"BR";"EN"
"111397";"111397";"Setaria parviflora var. pilosissima";"POACEAE";"species";"(Hack.) Pensiero";"accepted";"BR";"CR"
"106609";"106609";"Setaria stolonifera";"POACEAE";"species";"Boldrini";"accepted";"BR";"CR"
"32360";"32360";"Sporobolus apiculatus";"POACEAE";"species";"Boechat & Longhi-Wagner";"accepted";"BR";"EN"
"13650";"13650";"Sucrea maculata";"POACEAE";"species";"Soderstr.";"accepted";"BR";"EN"
"13652";"13652";"Sucrea sampaiana";"POACEAE";"species";"Soderstr.";"accepted";"BR";"EN"
"32375";"32375";"Triraphis devia";"POACEAE";"species";"Filg. & Zuloaga";"accepted";"BR";"EN"
"105414";"105414";"Zizaniopsis bonariensis";"POACEAE";"species";"(Balansa & Poitr.) Speg.";"accepted";"BR";"EN"
"111203";"111203";"Podocarpus barretoi";"PODOCARPACEAE";"species";"Laubenf. & Silba";"accepted";"BR";"CR"
"32377";"32377";"Podocarpus brasiliensis";"PODOCARPACEAE";"species";"Laubenf.";"accepted";"BR";"VU"
"102484";"102484";"Mourera weddelliana";"PODOSTEMACEAE";"species";"Tul.";"accepted";"BR";"VU"
"13684";"13684";"Podostemum ovatum";"PODOSTEMACEAE";"species";"C.T.Philbrick & Novelo";"accepted";"BR";"EN"
"121060";"121060";"Podostemum rutifolium";"PODOSTEMACEAE";"species";"Warm.";"accepted";"BR";"VU"
"13686";"13686";"Podostemum saldanhanum";"PODOSTEMACEAE";"species";"(Warm.) C.T.Philbrick & Novelo";"accepted";"BR";"CR"
"32417";"32417";"Polygala franchetii";"POLYGALACEAE";"species";"Chodat";"accepted";"BR";"EN"
"101528";"101528";"Polygala selaginoides";"POLYGALACEAE";"species";"A.W.Benn.";"accepted";"BR";"EN"
"32454";"32454";"Polygala stephaniana";"POLYGALACEAE";"species";"Marques";"accepted";"BR";"EN"
"32456";"32456";"Polygala tamariscea";"POLYGALACEAE";"species";"Mart. ex A.W.Benn.";"accepted";"BR";"VU"
"91783";"91783";"Alansmia senilis";"POLYPODIACEAE";"species";"(Fée) Moguel & M. Kessler";"accepted";"BR";"CR"
"91575";"91575";"Ceradenia capillaris";"POLYPODIACEAE";"species";"(Desv.) L.E.Bishop";"accepted";"BR";"VU"
"91578";"91578";"Ceradenia glaziovii";"POLYPODIACEAE";"species";"(Baker) Labiak";"accepted";"BR";"EN"
"91588";"91588";"Ceradenia warmingii";"POLYPODIACEAE";"species";"(C.Chr.) Labiak";"accepted";"BR";"CR"
"91607";"91607";"Grammitis fluminensis";"POLYPODIACEAE";"species";"Fée";"accepted";"BR";"EN"
"91614";"91614";"Lellingeria brasiliensis";"POLYPODIACEAE";"species";"(Rosenst.) Labiak";"accepted";"BR";"VU"
"91622";"91622";"Lellingeria itatimensis";"POLYPODIACEAE";"species";"(C.Chr.) A.R.Sm. & R.C.Moran";"accepted";"BR";"CR"
"91634";"91634";"Lellingeria tamandarei";"POLYPODIACEAE";"species";"(Rosenst.) A.R.Sm. & R.C.Moran";"accepted";"BR";"EN"
"91683";"91683";"Moranopteris perpusilla";"POLYPODIACEAE";"species";"(Maxon) R.Y. Hirai & J. Prado";"accepted";"BR";"EN"
"91702";"91702";"Pecluma hoehnii";"POLYPODIACEAE";"species";"(A.Samp.) Salino";"accepted";"BR";"CR"
"91704";"91704";"Pecluma imbeana";"POLYPODIACEAE";"species";"(Brade) Salino";"accepted";"BR";"CR"
"111554";"111554";"Pecluma insularis";"POLYPODIACEAE";"species";"(Brade) Salino";"accepted";"BR";"CR"
"111256";"111256";"Pleopeltis alborufula";"POLYPODIACEAE";"species";"(Brade) Salino";"accepted";"BR";"EN"
"111497";"111497";"Pleopeltis monoides";"POLYPODIACEAE";"species";"(Weath.) Salino";"accepted";"BR";"EN"
"111498";"111498";"Pleopeltis trindadensis";"POLYPODIACEAE";"species";"(Brade) Salino";"accepted";"BR";"CR"
"91624";"91624";"Stenogrammitis limula";"POLYPODIACEAE";"species";"(H. Christ) Labiak";"accepted";"BR";"CR"
"91630";"91630";"Stenogrammitis pumila";"POLYPODIACEAE";"species";"(Labiak) Labiak";"accepted";"BR";"CR"
"91782";"91782";"Terpsichore semihirsuta";"POLYPODIACEAE";"species";"(Klotzsch) A.R.Sm.";"accepted";"BR";"EN"
"91787";"91787";"Terpsichore taxifolia";"POLYPODIACEAE";"species";"(L.) A.R.Sm.";"accepted";"BR";"EN"
"13759";"13759";"Portulaca hatschbachii";"PORTULACACEAE";"species";"D.Legrand";"accepted";"BR";"EN"
"96813";"96813";"Leptodontium wallisii";"POTTIACEAE";"species";"(Müll.Hal.) Kindb.";"accepted";"BR";"VU"
"101419";"101419";"Lysimachia barbata";"Primulaceae";"species";"(P. Taylor) U. Manns & Anderb.";"accepted";"BR";"EN"
"101417";"101417";"Lysimachia buxifolia";"Primulaceae";"species";"Molina";"accepted";"BR";"EN"
"10227";"10227";"Myrsine congesta";"PRIMULACEAE";"species";"(Sw.) Pipoly";"accepted";"BR";"EN"
"10231";"10231";"Myrsine glazioviana";"Primulaceae";"species";"Warm.";"accepted";"BR";"EN"
"10244";"10244";"Myrsine villosissima";"Primulaceae";"species";"A.DC.";"accepted";"BR";"EN"
"13780";"13780";"Euplassa cantareirae";"PROTEACEAE";"species";"Sleumer";"accepted";"BR";"EN"
"13783";"13783";"Euplassa incana";"PROTEACEAE";"species";"(Klotzsch) I.M.Johnst.";"accepted";"BR";"VU"
"13786";"13786";"Euplassa nebularis";"PROTEACEAE";"species";"Rambo & Sleumer";"accepted";"BR";"EN"
"13789";"13789";"Euplassa semicostata";"PROTEACEAE";"species";"Plana";"accepted";"BR";"EN"
"13791";"13791";"Panopsis multiflora";"PROTEACEAE";"species";"(Schott) Ducke";"accepted";"BR";"EN"
"13794";"13794";"Roupala asplenioides";"PROTEACEAE";"species";"Sleumer";"accepted";"BR";"EN"
"13803";"13803";"Roupala sculpta";"PROTEACEAE";"species";"Sleumer";"accepted";"BR";"VU"
"91820";"91820";"Adiantum diphyllum";"PTERIDACEAE";"species";"(Fée) Maxon";"accepted";"BR";"CR"
"91821";"91821";"Adiantum discolor";"PTERIDACEAE";"species";"J.Prado";"accepted";"BR";"EN"
"91835";"91835";"Adiantum mynsseniae";"PTERIDACEAE";"species";"J.Prado";"accepted";"BR";"EN"
"91839";"91839";"Adiantum papillosum";"PTERIDACEAE";"species";"Handro";"accepted";"BR";"EN"
"91859";"91859";"Adiantum tetragonum";"PTERIDACEAE";"species";"Schrad.";"accepted";"BR";"EN"
"103927";"103927";"Cheilanthes incisa";"PTERIDACEAE";"species";"Kunze ex Mett.";"accepted";"BR";"EN"
"91888";"91888";"Cheilanthes juergensii";"PTERIDACEAE";"species";"Rosenst.";"accepted";"BR";"EN"
"91893";"91893";"Cheilanthes regnelliana";"PTERIDACEAE";"species";"Mett.";"accepted";"BR";"EN"
"91903";"91903";"Doryopteris itatiaiensis";"PTERIDACEAE";"species";"(Fée) Christ";"accepted";"BR";"EN"
"91910";"91910";"Doryopteris paradoxa";"PTERIDACEAE";"species";"(Fée) Christ";"accepted";"BR";"VU"
"91912";"91912";"Doryopteris quinquelobata";"PTERIDACEAE";"species";"(Fée) Diels";"accepted";"BR";"CR"
"91913";"91913";"Doryopteris rediviva";"PTERIDACEAE";"species";"Fée";"accepted";"BR";"VU"
"91914";"91914";"Doryopteris rosenstockii";"PTERIDACEAE";"species";"Brade";"accepted";"BR";"EN"
"91915";"91915";"Doryopteris rufa";"PTERIDACEAE";"species";"Brade";"accepted";"BR";"EN"
"91917";"91917";"Doryopteris subsimplex";"PTERIDACEAE";"species";"(Fée) Diels";"accepted";"BR";"EN"
"91918";"91918";"Doryopteris tijucana";"PTERIDACEAE";"species";"Brade & Rosenst.";"accepted";"BR";"EN"
"91919";"91919";"Doryopteris trilobata";"PTERIDACEAE";"species";"J.Prado";"accepted";"BR";"EN"
"91928";"91928";"Jamesonia biardii";"PTERIDACEAE";"species";"(Fée) Christenh.";"accepted";"BR";"EN"
